number,x,y,opinion,Q_pos,Q_neg,Q
0,0.8699582180048668,0.6964259644301277,Positive,0.5930067713846973,-0.23192763243653391,0.5930067713846973
1,0.9842093456149965,0.3530596988578074,Negative,-0.25085561800357475,0.7165617692223872,0.7165617692223872
2,0.7214254158102151,0.09249040880782422,Negative,0.012800488260486395,0.5734946009462826,0.5734946009462826
3,0.8787009813895819,0.41074514948552177,Negative,-0.0048454943286282,0.7585873111944709,0.7585873111944709
4,0.7748904527608953,0.9421075862234232,Negative,-0.367486115548168,0.5032782446010649,0.5032782446010649
5,0.6329229097943988,0.632071362537602,Negative,-0.38756951051290095,0.8034407608499367,0.8034407608499367
6,0.9122034725181116,0.7624358490230985,Positive,0.9464143433977346,-0.07165501904149832,0.9464143433977346
7,0.9238831472095023,0.14513944231785836,Negative,-0.08381729761847659,0.726582418178016,0.726582418178016
8,0.9627837277469453,0.9813974984704985,Negative,-0.1334495579993185,0.5255042114534424,0.5255042114534424
9,0.7417847960970343,0.003454955462466769,Negative,-0.23608672049623047,0.7253169123278886,0.7253169123278886
10,0.43182969451859055,0.9300524707041558,Positive,1.9897650281043566E-4,0.03885089932890798,0.03885089932890798
11,0.9455512105366455,0.3871710765094356,Negative,-0.17535459253042152,0.7368174309169454,0.7368174309169454
12,0.0897029731631952,0.4260056952146889,Negative,-0.2394560634651572,0.2594494275028741,0.2594494275028741
13,0.4496331446934765,0.6708166182005935,Positive,0.17124258656630287,-0.2634387169976061,0.17124258656630287
14,0.1601560074982129,0.2397401418298658,Positive,-0.09212973166677524,-0.14576586738248964,-0.09212973166677524
15,0.6312593949018738,0.4393998918633618,Negative,-0.15171495305882354,0.44548753375523437,0.44548753375523437
16,0.9173895726277143,0.6751335199950215,Positive,0.8744147969300292,0.11704660146148133,0.8744147969300292
17,0.9168723873292878,0.0970808019173035,Negative,-0.4453213330296248,0.8971265843333887,0.8971265843333887
18,0.926684985299272,0.4384715888194385,Negative,-0.1191639821395959,0.7110686678094409,0.7110686678094409
19,0.4616374003450846,0.9601712422178474,Negative,0.14164577453087984,-0.20882560360703556,0.14164577453087984
20,0.12314427752308355,0.07509039484978841,Positive,0.3614693688045048,0.18360797341611051,0.3614693688045048
21,0.735679123455308,0.8264883660545135,Negative,0.15956512334463296,0.5564029123702477,0.5564029123702477
22,0.6903009548010038,0.5087643610530355,Negative,-0.23179362788587787,0.6729515356181816,0.6729515356181816
23,0.9021254774496485,0.45859750058288595,Negative,-0.22918160686439276,0.6898110331188623,0.6898110331188623
24,0.9957009607484444,0.20393822306734544,Negative,-0.11333603566928672,0.8232187189310045,0.8232187189310045
25,0.17138348408693715,0.3839189234655185,Negative,-0.4997036101657378,0.24465187384679093,0.24465187384679093
26,0.5661900308014922,0.1422780026047199,Negative,-0.2201179899740376,0.04722608961418052,0.04722608961418052
27,0.6259263065180026,0.5045156262404665,Negative,0.011039451943284054,0.6544796967237081,0.6544796967237081
28,0.733459613343941,0.953878122663781,Negative,-0.020648005658645746,0.786562006399935,0.786562006399935
29,0.40717446288886006,0.37892036682488417,Positive,0.06998720059422875,0.6339311361521145,0.6339311361521145
30,0.925104769843669,0.5632427471522535,Positive,0.3487518519787444,-0.09075040826931842,0.3487518519787444
31,0.3478856900106563,0.24232805916357647,Negative,-0.38997233530456793,0.8042504561747306,0.8042504561747306
32,0.7647898565489478,0.3632605938977771,Positive,-0.19771883541655144,0.6886345415231432,0.6886345415231432
33,0.7415991146077994,0.692210135944254,Positive,-0.08993168775021233,-0.15763181635246157,-0.08993168775021233
34,0.16993747741798015,0.4601143344686057,Negative,-0.26063081160187695,0.4410960684108961,0.4410960684108961
35,0.3258481579058117,0.06409247053998102,Negative,-0.18302309468346561,0.9533514107344571,0.9533514107344571
36,0.2742583498857488,0.17488713191625338,Negative,-0.01150825496395233,0.5888084050693826,0.5888084050693826
37,0.9200475916943882,0.028763775310327366,Negative,-4.0043571240040016E-4,0.8628297965796966,0.8628297965796966
38,0.6928103800361664,0.7731798802180314,Negative,-0.4780003139500023,0.36682751306416844,0.36682751306416844
39,0.6560685465675403,0.448533676070629,Negative,-0.1144170188207895,0.6532434969033408,0.6532434969033408
40,0.8187789923422688,0.9871100601840539,Negative,0.16315010101968097,0.7598154785332916,0.7598154785332916
41,0.0945031657328308,0.2870118123274561,Positive,0.40376103863449975,-0.16342726752340825,0.40376103863449975
42,0.5354678307772847,0.621778010242032,Negative,-0.22328369106637475,0.6056473540060427,0.6056473540060427
43,0.6945379656491314,0.4733629476239334,Negative,-0.15700289038438237,0.7536392297585344,0.7536392297585344
44,0.8582046251036948,0.13095157422884762,Negative,-0.007479637812666445,0.7681477969704844,0.7681477969704844
45,0.2679719658320786,0.6963740886413712,Positive,0.3762259572504111,-0.19579264065884427,0.3762259572504111
46,0.5626482424644214,0.05653584440187398,Negative,-0.0888538084642966,0.3726286142580072,0.3726286142580072
47,0.4754508358137035,0.939359979013453,Positive,0.7218147970410513,-0.1681857458103449,0.7218147970410513
48,0.605662807007891,0.09298323477248405,Negative,-0.3313306828608017,0.7311394694902559,0.7311394694902559
49,0.647618173604862,0.2310911014948429,Negative,0.20339552826315643,0.5406838805769726,0.5406838805769726
50,0.7017513316053829,0.7192620336663523,Negative,0.12938809488639505,0.5814726963330463,0.5814726963330463
51,0.19502450423651052,0.35735010667890443,Negative,-0.3252993754272009,0.36859902147497753,0.36859902147497753
52,0.06749183431176209,0.1899997525575845,Positive,0.7933675497339706,-0.22210967046381874,0.7933675497339706
53,0.8016809772681581,0.9691033025780558,Positive,-0.22546399668097855,0.7209816268165214,0.7209816268165214
54,0.8439273599132264,0.22388614587896327,Negative,-0.1966291123597793,0.7751985796258835,0.7751985796258835
55,0.535242529002464,0.6947088437024648,Negative,-0.24975865609286707,0.5543833230985253,0.5543833230985253
56,0.8193042426330736,0.09828505723038838,Negative,-0.5357851783654396,0.7538013806333806,0.7538013806333806
57,0.21696046301804417,0.8368686926010097,Negative,0.8256130548419814,-0.28562136311768627,0.8256130548419814
58,0.518307234114524,0.5082441655267891,Negative,0.010589548665857831,0.6415098441158325,0.6415098441158325
59,0.5687500338447338,0.40964502279128645,Negative,0.13452998549415474,0.9024124304419074,0.9024124304419074
60,0.7728397737439329,0.9304107354372576,Negative,0.0834182698967672,0.5388204378512301,0.5388204378512301
61,0.13059313258507987,0.33676815190061926,Positive,0.15802818631654147,-0.15895796994970102,0.15802818631654147
62,0.32320822272023597,0.27503994771092255,Negative,-0.015027839146058,0.7092782817387822,0.7092782817387822
63,0.5421051316475309,0.9051459494934841,Positive,0.32070996587956324,-0.28204752791506793,0.32070996587956324
64,0.8702154801572111,0.11662693090418308,Negative,-0.1755575256988109,0.8122631469511994,0.8122631469511994
65,0.6786873185253133,0.4387362522903695,Negative,-0.043357447289282536,0.7347523358110443,0.7347523358110443
66,0.017054365900695756,0.17696973924238057,Positive,0.81145191076255,-0.25616536497955034,0.81145191076255
67,0.6434495099476145,0.012775526547795568,Negative,0.1811995413955102,0.5942546298044666,0.5942546298044666
68,0.1919850498228699,0.406413813632273,Negative,-0.23111894630025714,0.3827621712533671,0.3827621712533671
69,0.17751308347558614,0.04133557850920222,Negative,-0.1494359536474067,0.4176498606612949,0.4176498606612949
70,0.0030387904433524238,0.056018863058630686,Positive,0.8883445069340042,-0.2835076132692419,0.8883445069340042
71,0.8106628063646475,0.24786204919877908,Negative,0.015584148633053685,0.7021659021882992,0.7021659021882992
72,0.038866273085311764,0.8655710805073868,Negative,0.3995275733609614,0.9880707273203714,0.9880707273203714
73,0.6159191495509138,0.15807248147543895,Negative,-0.2701681215847947,0.026473777843253474,0.026473777843253474
74,0.7478444812160122,0.8606558696317529,Negative,-0.49450999520246686,0.6196573700682857,0.6196573700682857
75,0.8732767578660366,0.9372083871526735,Negative,-0.18758917179424178,0.8528466627839566,0.8528466627839566
76,0.7863810768412545,0.38828072981706896,Negative,-0.3781083778334446,0.6482381583589594,0.6482381583589594
77,0.8383405966001842,0.17215981825269266,Negative,-0.06928797322195925,0.8520390285800515,0.8520390285800515
78,0.1257014378946424,0.032721408867110946,Positive,0.2569564876703435,-0.1600677675835559,0.2569564876703435
79,0.8098414649612682,0.7704484925583642,Positive,0.32470336379142517,0.03186953387832031,0.32470336379142517
80,0.552646983258781,0.9132652562508455,Positive,0.5575930647150869,-0.19463167222797895,0.5575930647150869
81,0.3737720460178602,0.673777169900461,Negative,-0.07237737680024468,0.22768374664090896,0.22768374664090896
82,0.3604501188674094,0.7844249624490818,Positive,0.5292373162361367,-0.13876049768162702,0.5292373162361367
83,0.16172972261890173,0.3915603807448902,Negative,-0.09159643895949955,0.38203971615818133,0.38203971615818133
84,0.8673976360140835,0.2199980186694085,Negative,-0.23568822684416446,0.8376313983964891,0.8376313983964891
85,0.3001218435434476,0.011371332090175046,Negative,0.19068702664757026,0.9381741317520773,0.9381741317520773
86,0.24712475298099335,0.0698543917350164,Negative,0.021238894861267555,0.7179188685744158,0.7179188685744158
87,0.4403664783154122,0.09727091012821576,Negative,-0.5341063116118023,0.7971998608912482,0.7971998608912482
88,0.898041618138157,0.6402936744988045,Positive,0.7805330544282818,-0.2558611234963635,0.7805330544282818
89,0.8667754357816841,0.2821844624834925,Negative,-0.16586564516022367,0.7838066007565343,0.7838066007565343
90,0.2427021184642748,0.5587250989295033,Negative,0.03750936778876439,0.17408106808871698,0.17408106808871698
91,0.15372435686036223,0.6296279880628919,Positive,0.36478854000397615,-0.2291399318440872,0.36478854000397615
92,0.9420253838122332,0.18159423499129812,Negative,-0.1830948810157999,0.8767074015283522,0.8767074015283522
93,0.09681418733735847,0.674098475609463,Positive,0.7794094925594787,-0.06872827189268235,0.7794094925594787
94,0.7148441429648859,0.1950343551230227,Negative,0.04873709915361628,0.7009493544353715,0.7009493544353715
95,0.9376091012710327,0.38298529370748147,Negative,-0.22661096435394124,0.7173350179698839,0.7173350179698839
96,0.5515996303003995,0.22616560661317076,Negative,0.18195520087706774,0.6606564461962029,0.6606564461962029
97,0.12597749739241315,0.3363405904296308,Positive,0.07960814832311178,-0.09053840353866731,0.07960814832311178
98,0.4882886087906302,0.19522502817610454,Negative,-0.24020562086827302,0.29819952393399823,0.29819952393399823
99,0.27374235999481933,0.15375861914748,Negative,-0.44538835660823356,0.6968214907723798,0.6968214907723798

