number,x,y,opinion,Q_pos,Q_neg,Q
0,0.8699582180048668,0.6964259644301277,Negative,0.6489492982358485,-0.2542134431429739,0.6489492982358485
1,0.9842093456149965,0.3530596988578074,Negative,-0.21142696631955238,0.49920487554107756,0.49920487554107756
2,0.7214254158102151,0.09249040880782422,Negative,0.07047731536432296,0.5201732038059225,0.5201732038059225
3,0.8787009813895819,0.41074514948552177,Negative,0.10110996461024495,0.47105141187850336,0.47105141187850336
4,0.7748904527608953,0.9421075862234232,Negative,-0.4044167485298261,0.8255932819443038,0.8255932819443038
5,0.6329229097943988,0.632071362537602,Negative,-0.46059948475042206,0.46659696134637024,0.46659696134637024
6,0.9122034725181116,0.7624358490230985,Positive,0.8343737228032414,-0.028027431452396355,0.8343737228032414
7,0.9238831472095023,0.14513944231785836,Negative,-0.03559715538787009,0.44621881775994904,0.44621881775994904
8,0.9627837277469453,0.9813974984704985,Positive,-0.058877151647784835,-0.09782508754768589,-0.058877151647784835
9,0.7417847960970343,0.003454955462466769,Negative,-0.19588075841708474,0.37157863517410467,0.37157863517410467
10,0.43182969451859055,0.9300524707041558,Negative,-0.22749337220824223,-0.06213405829583124,-0.06213405829583124
11,0.9455512105366455,0.3871710765094356,Negative,-0.11032554081742346,0.6676569068121735,0.6676569068121735
12,0.0897029731631952,0.4260056952146889,Negative,-0.3498084701332633,0.3339942192781163,0.3339942192781163
13,0.4496331446934765,0.6708166182005935,Positive,0.040374149041481386,-0.2634387169976061,0.040374149041481386
14,0.1601560074982129,0.2397401418298658,Negative,-0.059916486278255715,-0.05502849746734073,-0.05502849746734073
15,0.6312593949018738,0.4393998918633618,Negative,-0.16533512804301778,0.1468728317600379,0.1468728317600379
16,0.9173895726277143,0.6751335199950215,Positive,0.919866443554817,0.08080861252992723,0.919866443554817
17,0.9168723873292878,0.0970808019173035,Negative,-0.41612771897855244,0.6820316864670984,0.6820316864670984
18,0.926684985299272,0.4384715888194385,Negative,-0.18870270551345203,0.4773555239045625,0.4773555239045625
19,0.4616374003450846,0.9601712422178474,Positive,-0.31083450004768276,0.15843529017308636,0.15843529017308636
20,0.12314427752308355,0.07509039484978841,Positive,0.4453230443212691,0.20067365475469312,0.4453230443212691
21,0.735679123455308,0.8264883660545135,Negative,0.019758126076259486,0.546923529316705,0.546923529316705
22,0.6903009548010038,0.5087643610530355,Negative,-0.10400189868596342,0.45697818245840577,0.45697818245840577
23,0.9021254774496485,0.45859750058288595,Negative,-0.14590759763367622,0.5836471349989824,0.5836471349989824
24,0.9957009607484444,0.20393822306734544,Negative,0.1458849932326141,0.542411619120642,0.542411619120642
25,0.17138348408693715,0.3839189234655185,Negative,-0.44565496971272894,0.15597596384637363,0.15597596384637363
26,0.5661900308014922,0.1422780026047199,Positive,-0.16089097374885203,-0.29612899086090977,-0.16089097374885203
27,0.6259263065180026,0.5045156262404665,Negative,0.05461302081157052,0.3904973558539862,0.3904973558539862
28,0.733459613343941,0.953878122663781,Negative,-0.025648759732571483,0.7275891862138745,0.7275891862138745
29,0.40717446288886006,0.37892036682488417,Negative,0.13717708190025224,0.22696705427596775,0.22696705427596775
30,0.925104769843669,0.5632427471522535,Negative,0.15176757241733904,-0.2677621687908529,0.15176757241733904
31,0.3478856900106563,0.24232805916357647,Positive,-0.0804810404917519,0.45395472572508155,0.45395472572508155
32,0.7647898565489478,0.3632605938977771,Negative,-0.22184912511529248,0.39093732890064903,0.39093732890064903
