number,x,y,opinion,Q_pos,Q_neg,Q
0,0.8756004928657953,0.7502802715126848,Positive,0.32192561640769934,-0.3897101863080043,0.32192561640769934
1,0.5466205407312354,0.08774741747068249,Positive,0.4824017783052617,-0.362602694200857,0.4824017783052617
2,0.13146957125383885,0.4180270883389565,Negative,0.06110577711630147,0.0824117248865318,0.0824117248865318
3,0.4264951574809027,0.04366706664031628,Positive,0.43008877021841707,0.01920099087987752,0.43008877021841707
4,0.2597307143347314,0.9523345038540657,Negative,-0.16008711748457194,0.45682172280384387,0.45682172280384387
5,0.041310208844623775,0.6740452920408152,Negative,-0.20732629889243454,0.3662796112811356,0.3662796112811356
6,0.27545575239950815,0.1947014109892249,Negative,0.35477735514374364,-0.1268716430894234,0.35477735514374364
7,0.4738712955937562,0.06386286298383637,Positive,0.5158799005950833,-0.023640679107685816,0.5158799005950833
8,0.25497365776022585,0.30409943707581133,Negative,-0.09413060147301273,-0.06541644516606844,-0.06541644516606844
9,0.09521685427038729,0.48044879486570624,Negative,-0.09588075841708475,0.11456632294384787,0.11456632294384787
10,0.570406268170738,0.6704725633794457,Positive,0.14044728049109168,-0.14282664705127868,0.14044728049109168
11,0.7958214357802016,0.9552623185949718,Positive,0.515918190140103,0.22208770484041246,0.515918190140103
12,0.5730662376348445,0.909471249871826,Negative,-0.4853694959925356,-0.03649554705913971,-0.03649554705913971
13,0.4723349895189731,0.7331852317259554,Positive,-0.03893303389463661,-0.2299354915764275,-0.03893303389463661
14,0.3727264821445422,0.24077081850012905,Positive,0.4844031751814413,-0.07391675506125162,0.4844031751814413
15,0.8759621662344264,0.12615738216325822,Positive,0.17387329553884806,-0.4248781264860314,0.17387329553884806
16,0.5334853655898251,0.22875420060762708,Negative,0.5694671751779075,0.03389390134729184,0.5694671751779075
17,0.2127035473006068,0.04015656069344309,Negative,-0.024977746667978515,0.353133549048254,0.353133549048254
18,0.19529514129431758,0.6367630747576124,Negative,-0.1010556293777862,0.3302256137436707,0.3302256137436707
19,0.5603795563063126,0.2574426895076706,Negative,-0.36505013162913974,-0.20001857815419988,-0.20001857815419988
20,0.41053812734613937,0.20358635504564082,Positive,0.5413391749757096,0.11958299695810871,0.5413391749757096
21,0.6699169685479972,0.7251422962901013,Negative,0.5117659632993011,-0.025523112398812515,0.5117659632993011
22,0.7330495516050921,0.6879132703985491,Negative,0.468412615789329,-0.06417518877262374,0.468412615789329
23,0.3099390695332006,0.48610445290802995,Positive,0.2754044594320393,-0.19597020498067896,0.2754044594320393
24,0.43423542521906777,0.8096345859256558,Negative,0.20057409504110757,0.22308865188500193,0.22308865188500193
25,0.32618000077314646,0.046184381802605534,Negative,-0.250654969712729,0.10154996985292412,0.10154996985292412
26,0.2594467756060941,0.03418263401160648,Positive,0.48151319042058377,-0.39268424827878606,0.48151319042058377
27,0.6781404906586662,0.7231920724040304,Positive,-0.005372634401999393,-0.18079567048976275,-0.005372634401999393
28,0.19575448071814094,0.6653100981043514,Negative,-0.035398759732571505,0.355790274975749,0.355790274975749
29,0.3105164389165397,0.9672254446155102,Negative,-0.04622350256043799,0.3180828308140911,0.3180828308140911
30,0.5042022172763518,0.0801134000908893,Positive,0.40067226726879857,-0.4491846141134988,0.40067226726879857
31,0.2198863634874575,0.8608594403482553,Positive,-0.06712292113713851,-0.15040482318445225,-0.06712292113713851
32,0.6875477914810263,0.977794719423007,Positive,-0.1090381981225164,-0.0435914931046014,-0.0435914931046014
33,0.2809603055588562,0.1847990927657941,Positive,0.2093326334645726,-0.284211484434775,0.2093326334645726
34,0.7619773526297811,0.7440092616931177,Positive,0.10023864045299159,-0.23332631400296416,0.10023864045299159
35,0.8541037529500489,0.6085972762534755,Positive,0.4541072370605543,-0.3919236937403159,0.4541072370605543
36,0.3531824908674409,0.812800789365185,Negative,0.24153248314384856,0.43889285880299517,0.43889285880299517
37,0.8554778358510118,0.1804483963039294,Negative,0.17534538870880478,0.35602564624884336,0.35602564624884336
38,0.07303782218387234,0.15992566634403982,Positive,-0.5505266462631604,-0.1619941558021567,-0.1619941558021567
39,0.7492386807163128,0.3933523326213879,Negative,0.1269241179557784,0.3620057554649569,0.3620057554649569
40,0.019488504304632004,0.7302856133855569,Positive,0.5180300877705143,0.4274659227642602,0.5180300877705143
41,0.48470964533354655,0.8147413496656276,Positive,0.2293670078516643,-0.24441476752340818,0.2293670078516643
42,0.48527319898263066,0.8115488459011111,Negative,-0.28683013414259506,0.23109640931416325,0.23109640931416325
43,0.780351198047716,0.5871249939965211,Positive,0.08886823356116788,-0.16690745191434853,0.08886823356116788
44,0.6027009232107585,0.04914701281326439,Positive,0.720840680595941,0.3133607719484716,0.720840680595941
