number,x,y,opinion,Q_pos,Q_neg,Q
0,0.8756004928657953,0.7502802715126848,Positive,0.6154138864865866,-0.2269276324365339,0.6154138864865866
1,0.5466205407312354,0.08774741747068249,Positive,0.48311482001440326,-0.4535114849404597,0.48311482001440326
2,0.13146957125383885,0.4180270883389565,Negative,0.06488927028454991,0.09994636186690815,0.09994636186690815
3,0.4264951574809027,0.04366706664031628,Positive,0.5980777078296542,-0.03175905866411636,0.5980777078296542
4,0.2597307143347314,0.9523345038540657,Negative,-0.1351482077356681,0.7842418108222197,0.7842418108222197
5,0.041310208844623775,0.6740452920408152,Negative,-0.18961198475042212,0.5034406804925455,0.5034406804925455
6,0.27545575239950815,0.1947014109892249,Positive,0.31471775212723996,-0.1705280609349522,0.31471775212723996
7,0.4738712955937562,0.06386286298383637,Positive,0.6863614943988355,-0.02383571289468645,0.6863614943988355
8,0.25497365776022585,0.30409943707581133,Positive,0.1889366639031761,-0.1470288516170329,0.1889366639031761
9,0.09521685427038729,0.48044879486570624,Negative,-0.1410867204962305,0.3893521814979097,0.3893521814979097
10,0.570406268170738,0.6704725633794457,Positive,0.6540625413685086,-0.08568531469871472,0.6540625413685086
11,0.7958214357802016,0.9552623185949718,Positive,0.7776959879596256,0.14278744593754866,0.7776959879596256
12,0.5730662376348445,0.909471249871826,Positive,-0.36376867162660015,-0.1826701224054027,-0.1826701224054027
13,0.4723349895189731,0.7331852317259554,Positive,0.06309180593064677,-0.3397659420903395,0.06309180593064677
14,0.3727264821445422,0.24077081850012905,Positive,0.6985641033565599,0.03503809102289144,0.6985641033565599
15,0.8759621662344264,0.12615738216325822,Positive,0.0774152504205649,-0.3809525091536433,0.0774152504205649
16,0.5334853655898251,0.22875420060762708,Positive,0.9047129630102699,-0.01780079372007276,0.9047129630102699
17,0.2127035473006068,0.04015656069344309,Negative,-0.02504241636785061,0.42019417406728077,0.42019417406728077
18,0.19529514129431758,0.6367630747576124,Negative,-0.04600284790889689,0.25563135970210915,0.25563135970210915
19,0.5603795563063126,0.2574426895076706,Positive,-0.003105850589482699,-0.38121130437215517,-0.003105850589482699
