number,x,y,opinion,Q_pos,Q_neg,Q
0,0.8756004928657953,0.7502802715126848,Positive,0.8378381310938133,-0.24218707886027324,0.8378381310938133
1,0.5466205407312354,0.08774741747068249,Positive,0.7799560756347035,-0.40679411515876485,0.7799560756347035
2,0.13146957125383885,0.4180270883389565,Positive,-0.102266800591749,-0.16303931782574332,-0.102266800591749
3,0.4264951574809027,0.04366706664031628,Positive,0.5693934334257514,-0.12513834210287558,0.5693934334257514
4,0.2597307143347314,0.9523345038540657,Negative,-0.24505666938315002,0.8370009768488796,0.8370009768488796
5,0.041310208844623775,0.6740452920408152,Negative,-0.37293720182141726,0.6982624026109698,0.6982624026109698
6,0.27545575239950815,0.1947014109892249,Positive,0.43818948354236587,-0.2293899214318994,0.43818948354236587
7,0.4738712955937562,0.06386286298383637,Positive,0.8497599245310459,-0.06806114434308179,0.8497599245310459
8,0.25497365776022585,0.30409943707581133,Positive,0.557363205223583,-0.08967740903618125,0.557363205223583
9,0.09521685427038729,0.48044879486570624,Negative,-0.1410867204962305,0.6715361920623172,0.6715361920623172
10,0.570406268170738,0.6704725633794457,Positive,0.7090576561338624,-0.17483099651559003,0.7090576561338624
11,0.7958214357802016,0.9552623185949718,Positive,0.9203071411885869,0.031365669958637654,0.9203071411885869
12,0.5730662376348445,0.909471249871826,Negative,-0.3258012261430066,0.18291314103412448,0.18291314103412448
13,0.4723349895189731,0.7331852317259554,Positive,0.09723879121222144,-0.2719852333697195,0.09723879121222144
14,0.3727264821445422,0.24077081850012905,Positive,0.829950854983175,-0.016713813528253137,0.829950854983175
15,0.8759621662344264,0.12615738216325822,Positive,-0.23359682663076814,-0.34630963951116306,-0.23359682663076814
16,0.5334853655898251,0.22875420060762708,Positive,0.9621506245442214,-0.06763695551574739,0.9621506245442214
17,0.2127035473006068,0.04015656069344309,Negative,-0.029487867818661747,0.28655407050214515,0.28655407050214515
18,0.19529514129431758,0.6367630747576124,Negative,-0.09370270551345204,0.6076953895249962,0.6076953895249962
19,0.5603795563063126,0.2574426895076706,Positive,0.6399391653288283,-0.4041175863793723,0.6399391653288283
20,0.41053812734613937,0.20358635504564082,Negative,0.9506422442401142,-0.13779143390053664,0.9506422442401142
21,0.6699169685479972,0.7251422962901013,Positive,0.6952685097874345,-0.05278582020673358,0.6952685097874345
22,0.7330495516050921,0.6879132703985491,Negative,0.7036229425906071,-0.3120827702210842,0.7036229425906071
23,0.3099390695332006,0.48610445290802995,Positive,0.2150905983842913,-0.01566894643201687,0.2150905983842913
24,0.43423542521906777,0.8096345859256558,Negative,0.04136100010916614,0.48989649157760806,0.48989649157760806
25,0.32618000077314646,0.046184381802605534,Positive,0.35950180170026813,-0.11405837321608826,0.35950180170026813
26,0.2594467756060941,0.03418263401160648,Negative,0.329687991705926,-0.20416419814874748,0.329687991705926
27,0.6781404906586662,0.7231920724040304,Positive,0.81353540037714,-0.4279190635815274,0.81353540037714
28,0.19575448071814094,0.6653100981043514,Negative,-0.20067945059259612,0.6917668143227342,0.6917668143227342
29,0.3105164389165397,0.9672254446155102,Negative,-0.04715558173236774,0.8996491147821613,0.8996491147821613
30,0.5042022172763518,0.0801134000908893,Positive,0.8971758217159188,-0.5028891142374327,0.8971758217159188
31,0.2198863634874575,0.8608594403482553,Negative,-0.1879074993452336,0.8557998890990431,0.8557998890990431
32,0.6875477914810263,0.977794719423007,Positive,0.6034134905622274,-0.12976373745642808,0.6034134905622274
33,0.2809603055588562,0.1847990927657941,Positive,0.6497061475497699,-0.18899399147946055,0.6497061475497699
34,0.7619773526297811,0.7440092616931177,Positive,0.7505918747105872,-0.42180436194897747,0.7505918747105872
35,0.8541037529500489,0.6085972762534755,Positive,0.5009990459120645,-0.5047180480745731,0.5009990459120645
36,0.3531824908674409,0.812800789365185,Positive,0.10148596709868428,0.3953048429072021,0.3953048429072021
37,0.8554778358510118,0.1804483963039294,Negative,0.20655421595552792,0.21285708854123703,0.21285708854123703
38,0.07303782218387234,0.15992566634403982,Negative,-0.41963278333987714,0.3758009834116529,0.3758009834116529
39,0.7492386807163128,0.3933523326213879,Positive,0.09938028045902363,0.11923571534109316,0.11923571534109316
40,0.019488504304632004,0.7302856133855569,Negative,0.10609500326797895,0.4655587030969794,0.4655587030969794
41,0.48470964533354655,0.8147413496656276,Positive,0.018794233140591636,-0.1579044254531073,0.018794233140591636
42,0.48527319898263066,0.8115488459011111,Negative,-0.3224886274354653,0.09376481809145826,0.09376481809145826
43,0.780351198047716,0.5871249939965211,Positive,0.8025454334648531,-0.17463136711802074,0.8025454334648531
44,0.6027009232107585,0.04914701281326439,Positive,0.8633616910231323,0.022197652576691,0.8633616910231323
45,0.6455350296980795,0.5527467925035469,Positive,0.7561270957411448,-0.3488995957460343,0.7561270957411448
46,0.16080917238662962,7.94160732202287E-4,Negative,0.11326911818933187,0.5235614182315544,0.5235614182315544
47,0.43240264537073136,0.052223949013542326,Positive,0.7991934793239259,-0.18287602454011864,0.7991934793239259
48,0.7115981936032674,0.8630116548490873,Positive,0.6711361287490856,-0.32754445598716064,0.6711361287490856
49,0.8880813249502388,0.11031763585173626,Negative,0.11349522907051757,0.22063514184160704,0.22063514184160704
50,0.8239244112699994,0.5510571728276483,Positive,0.3813814404396532,-0.25082568234878544,0.3813814404396532
51,0.8932677744748667,0.45107962661950907,Negative,-0.20536016849620614,0.41162898916716417,0.41162898916716417
52,0.8112105741776814,0.6000732877615584,Positive,0.6536517437208403,-0.06685430837031431,0.6536517437208403
53,0.5706646985654434,0.6272123876484064,Positive,0.7441973889273651,-0.34326795701542717,0.7441973889273651
54,0.2850041483923852,0.7026263887910718,Negative,-0.036173057653575647,0.6613818294787617,0.6613818294787617
55,0.6539620871366297,0.9856924853520072,Positive,0.7292315269324182,-0.24162533749204845,0.7292315269324182
56,0.6311003972786546,0.7683327821110784,Positive,0.5463565948363488,-0.4165128632227214,0.5463565948363488
57,0.1732786281455828,0.4194549868798242,Negative,0.3199072972905943,-0.07971529132063192,0.3199072972905943
58,0.2745124401096939,0.5404723441765862,Negative,-0.17242001601661516,0.36539203306873735,0.36539203306873735
59,0.5322318739089698,0.2950874813802876,Positive,0.8247292996792839,0.057943496222261776,0.8247292996792839
60,0.2015610213933251,0.5104911478172927,Negative,-0.32922703408624326,0.32216695604555956,0.32216695604555956
61,0.8232322742234495,0.7771058266846362,Positive,0.8557210546384236,-0.4318876474332186,0.8557210546384236
62,0.060367353293995674,0.37818393141857465,Positive,0.12575246829433964,0.1244221711692307,0.12575246829433964
63,0.68696302000089,0.5638192989448312,Positive,0.9184014594588126,-0.4306909455606607,0.9184014594588126
64,0.8203283033264929,0.36409680230899066,Negative,-0.056151189593595316,0.768638008664906,0.768638008664906
65,0.64060488977498,0.39948702925058655,Negative,0.47006921248837147,-0.012010852790088018,0.47006921248837147
66,0.5745610100715038,0.3905656242929503,Positive,0.639166881915598,-0.11136749698684188,0.639166881915598
67,0.5005618334103586,0.20143448043492895,Positive,0.9355292719193697,-0.18072982822467742,0.9355292719193697
68,0.14471696478347862,0.4029133035572231,Negative,-0.006364766434019703,0.1192343039432603,0.1192343039432603
69,0.9632094460881797,0.8217844976050119,Positive,0.7558846259965302,-0.08422414428761066,0.7558846259965302
70,0.5588929843427798,0.3864630586878055,Positive,0.5977241796200347,-0.1653563503251913,0.5977241796200347
71,0.6531369546111658,0.9392073959895962,Positive,0.6377494528319471,-0.14941338073791055,0.6377494528319471
